id,review,target
train_313,역시 이연걸님!! 나의 인생에 가장 처음의 우상이었던 그!! 이 영화 또한 정말 위대한 영화라고 생각한다. 많은 것을 생각하게 하는 영화였다. 정말 재밌게 봤고 좋은 영화 만들어주신 감독님도 정말 감사하고. 나의 우상 이연걸님께도 정말 감사드린다!!,1
train_314,"최고의 영화,잠겨있던 자유의지를 향한 정신을 깨우는것 같다",1
train_315,WTF? 나도 영어 할 줄 알아.,0
train_316,디테일한 감정 묘사 및 대사의 오묘함,1
train_317,시작 전 광고가 더 재미있음,0
train_318,방금 보고왔다; 1점을 줘도 모자란 영화다;;;진심 이런인간도 국가 내란죄로 잡혀갔으면 좋겟다;;;,0
train_319,캐릭터들 진짜 귀엽네요,1
train_320,세월을 함께한 미드 이거볼라고 11시까지 기다리다 엄마크리 맞고 몰래 기어나와서 보는 통에 긴장감은 극에 달하는데,1
train_321,화면을 왜 그따위로 잡는지...땡겼다가 또 돌렸다가좀 심하네요 어지럽고 짜증나요 내용을 떠나서 보기싫어짐,0
train_322,청리는한국 사람 ~_~,0
train_323,어릴 때 한 번쯤은 상상해 봤던 스토리. 하지만 영화로 만들기에는 역부족. 오카다 마사키 때문에 끝까지 봤다.,0
train_324,"포스터가 눈에 띄어서 보게 됐고~ 기대없이 봤는데, 생각보다 좋았던 것 같음~!",1
train_325,존내 재미있게 본 거다!,1
train_326,최고의 액션名作...마지막에 성룡형님이 손바닥이 다 찢어져가며 쇠기둥타고 고층에서 뛰어내리는장면은 압권.엔딩곡도 지금다시들어도 가슴이 설렌다.,1
train_327,모든 선택은 지가 하고 원하는데로 안되니 남한테 화풀이 후 도움 요청 여주 진심 싫다 욕먹은 뒤 도와주는 사람들도 호구,0
train_328,이렇게 슬픈영화는 처음이내요.. 저런사랑해봤으면.,1
train_329,너무 질질끈다ㅡㅡ;; 답답해 죽을 뻔 했음.,0
train_330,007시리즈 중 최고라고 생각...5번도 넘게 봤지만 다른 시리즈에서 느낄수 없는 스펙타클함과 멋진음악 그리고 개인적으로 최고의 제임스 본드라고 생각하는 티모시 달튼...나만의 최고의 영화,1
train_331,그래봤자 짱개..,0
train_332,잠와 죽는줄...............,0
train_333,"세상을 언제나 계급투쟁의 역사로 보는,김기덕의 절망적인 세계관,역사관은 백약무효.",0
train_334,이영화 본사람 있어여?? 인디안 썸머의 원조에요..너무좋은영화,1
train_335,한 번 보면 절대 빠져나올 수 없는 극한의 중독성 영화,1
train_336,뭘더바래 로버트면 됐지,1
train_337,왜 제목을 웰컴투더펀치로 했는지 알았으므로 4점,0
train_338,모든 장면들이... 영화를 다시 보고 싶게 한다.,1
train_339,가슴 어느 한곳이 아프다.. 울고 싶은 영화,1
train_340,와 정말 대단한 명작이긴한데...결말이 이해하기가 어려움....두세번은 봐야되나??,1
train_341,뮤지컬 문외한인 나에겐 정말 신선한 자극을 준 영화. 그냥 봐라 그리고 흥분하라,1
train_342,...,0
train_343,별점이 왜 이렇지? 우연히 다시 보게 되니 개봉 당시 극장에서 몰입해서 봤던 기억이 난다. 초반에 변희봉 소름끼치는 늙은이 연기 대박,1
train_344,말그대로 최고의 드라마.,1
train_345,꼭 나를 보는 듯한 느낌...,1
train_346,대부를 안봤으면 느와르 영화를 논하지 마라.,1
train_347,박중훈 영화 중 보아서는 안 될 영화 중 하나,0
train_348,오버는 배우만 해야 되는디 감독까지 해부렀으야,0
train_349,독립영화인것을 감안해서,0
train_350,볼만함,1
train_351,왜 이게 9.0밖에 안나온겨. 10점 맞대니깐..,1
train_352,머리털 나고서 네이버에 평점해보긴 첨이네,1
train_353,그저 그렇고 그런 좀비류.,0
train_354,지루해서 죽을뻔했다 내려가,0
train_355,무시를 받으며 하루하루를 힘겹게 살고 있는 장학우가 유명해지기를 동경하는 심리가 십분 이해가 간다. 장학우를 허무맹랑한 꿈을 쫓는 사람으로 취급하는 유덕화의 심리도 이해가 간다. 결말부에서 장학우가 죽는 장면을 슬로우 모션으로 촬영한 점이 왕 좋았다.,1
train_356,새누리당 식으로 하면 빨갱이영화??? ㅋㅋㅋ,0
train_357,시종 이어지는 우울한 분위기와 처절한 생존액션이 잘 어우러진... 강대위의 또 다른 매력이 물씬!,1
train_358,"영상미만 아름다울뿐, 어설픈 연기력은 몰입력을 떨어뜨린다.",0
train_359,신시티이후의 최고의 영화인듯..,1
train_360,고아라 킹왕짱,1
train_361,좀비영화계의 레전드..좀비들이 정말미친듯이달려오는게 진짜무서웠음,1
train_362,솔직히 너무 좋은 작품이라 평점은 높게 줍니다만 전문성우좀 씁시다.이건 좀,1
train_363,극장에서 볼 당시 캐리비안의 해적 예고편이 더 재미있었다. 쓰레기 중의 쓰레기,0
train_364,역사드라마는 다똑같다 존나 재미없다,0
train_365,오랜만에 재미없는영화 봤다.,0
train_366,어렸을때 극장에서 본영화네요. 18세이상 관람가...;,0
train_367,환상적인 분위기...,1
train_368,로버트 드니로도 인제는 끝인가.....좋아하는 배우인데....,0
train_369,제 생애 최고의 영화입니다. 앞으로도 이런 감동과 웃음 주는 영화가 나올지 궁금하네요. 영화관에서 안본게 후회되요. 저평점 주시거나 재미없다고 하신분들 알바신지 장난인지 너무하네요,1
train_370,영화의 전체적인 흐름을 아주 잘끌어나간 것 같다.,1
train_371,뭘 표현하려고 한걸까. 5분정도면 표현할수 있는걸 긴시간을 들여서 촬영했다.완성도 제로.,0
train_372,최고의 영 화였습니다...,1
train_373,새로운 시도 최근 출연배우들의 선전으로 다시 재평가받는 영화,1
train_374,씨발 영화...,0
train_375,B1A4짱!B1A4어느멋진날대박났으면좋겠어요!!♥♥♥♥,1
train_376,"과대망상증이 심각해보이던 연쇄살인마...그를 능가하던 엽기변태 ○○○ 커플...한,일 합작이긴하지만...참 일본틱하다...",0
train_377,올해최악의영화ㅋㅋㅋ도대체 영활보는기준점이 어떻게되는사람들이 이게재밌다는건지 궁금하다,0
train_378,아무리 내용없는 야한 영화라지만 이딴 발연기는 첨본다 ㅡㅡ;;;,0
train_379,영화 내용이야 영화 보기 전에 알고 있었고... 그래도 넓은 화면으로 사진을 보고 살가두의 음성을 듣는 것만으로도 만족이 되는 영화. 아쉬운 점은 살가두 작가의 작업현장보다는 나레이션이 많은 점 정도..,1
train_380,최동원 다시보고싶다 ㅠㅠ,1
train_381,편이 갈수록 더 잔인함이 세진듯,0
train_382,빵꾸똥꾸갈비대박..그나마간간히전문성우인배한성씨의 나레이션이나와서다행이었음,0
train_383,펑펑 울었었음 푸른눈의 백룡 카드...,1
train_384,"설정은 우주급, 주제는 사랑! 0과 1이 나올 질문에 풀이는 공상 두 시간 분량의 해석이어도 0과 1을 가지고 사랑을 만들어냈으니 오케!~^^",1
train_385,내가 제임스딘 작품을 즐겨보아서 또 킹크회원이어서 10점준다,1
train_386,굿,1
train_387,스토리 구성상의 아이디어가 재밌었다. 완성도도 높음 근데 영국인들은 싫어하겠더라.,1
train_388,잔잔하게 아름다운 영화예요. 마지막 장면은 정말 잊지 못할 거 같아요. 메이크업으로 두사람의 감정이 느껴져서 설레었습니다,1
train_389,"아.. 진짜 이걸 돈주고 보다니.. ㅠ.ㅜ 무섭지도 않고, 사운드도 영 별룹니다. 아놔..",0
train_390,기독교 교양수업용 영화,0
train_391,"정말 잊을 수 없는 영화! 중학교때 담임선생님과 반아이들이가같이 봤어요, 그 이후로도 가끔씩 생각나는데 마음이 따뜻해지는 영화입니다.",1
train_392,평점이 이렇게 높은데 시청률이 개판이네.... PD 작가 가족들이 평점 줬나보지? ㅋㅋ 나문이여사 앵앵거리는거 나만 미치는가 했는데 여기도 있었네 ㅎㅎ진짜 웃긴다. 평점이 8점을 넘기네 이렇게 좋은 작품 몰라주는 시청자가 쓰레기구나! 그렇구나.,0
train_393,반전영화 베스트에 올라와 있어 기대하고 보았는데 ..이건 반전이 너무 많다,0
train_394,유치한 멜로 영화다. 진부하고 새로울 게 없다. 사랑 하나 때문에 부모고 뭐고 다 버리고 국경 넘어오는 여자도 웃기고. 마지막엔 첩으로라도 살겠다면서 갑자기 말도없이 떠나서 다른남자랑 결혼? 또 유부남인 주인공은 바람이나 피고 다니고. 호소력이 떨어짐,0
train_395,죽지않아~ 아자~,1
train_396,진짜진짜 재밌다능.,1
train_397,정말재미있습니다 흥미진진하네요 ㅎㅎ,1
train_398,음~~이런거 괜찮단말야^^,1
train_399,그냥 자기가 하던일이나 열심히 햇으면좋겟다괜히 몸 상하지말고 어차피 저거 다 가식이다툭하면 쓰러지고 우는거 보기싫다,0
train_400,군,1
train_401,왜 자꾸 서울을 보려고 할까?,0
train_402,상당히 잘 만든 영화군요. 깊이와 재미를 함께 느낄 수 있어 좋았습니다.,1
train_403,↓타란티노가 극찬한건 이영화가 아니라 1981년 발렌타인임;;;,0
train_404,이건 뭐냐? 우뢰매냐? ;;;,0
train_405,무슨... 이런 조잡한 영화를...패러디물인줄...,0
train_406,바이오 해저드에서 드래곤볼로..,0
train_407,주어진삶에감사하게살아야겠다는생각이제일먼저드는영화같습니다..,1
train_408,평화롭고 잔잔한 영화.,1
train_409,난해. 모호. 오리무중.... 전형적인 예술영화에서 느껴지는 감동.,0
train_410,제발 영화를 찍기 전에 장르 정리는 좀 하고 찍었으면..,0
train_411,평점믿고 봤는데 무섭지도 않고 빨리 끄고싶었음,0
train_412,재밌었습니다^ㅡ^,1
train_413,이게 왜 스릴러인지...,0
train_414,너무 미화한거 아닌가.. 역시 역사는 승리자의 기록..,0
train_415,아~~존나 재밌게잘봤습니다. 정통서부극,1
train_416,범죄자들을 미화시킨 영화,0
train_417,유부남이~ 유부남이~ 유부남이~ 유부남이~!!!ㅋㅋㅋ,1
train_418,"이건 영화도 아니고, 시트콤도 아녀~",0
train_419,평소 마스다 미리 시리즈 팬이라 수짱 시리즈 영화로 나온다고 할 때부터 많이 기다렸습니다. 너무 따뜻하고 공감가는 이야기라 너무 재밌게 봤습니다. 아직 먼 일에 대해 미리 너무 걱정할 필요는 없다는 수짱의 말 너무 위로가 되었어요.,1
train_420,쓰레기 영화,0
train_421,오늘 주연배우 김창완씨가 이 영화에 대해 가혹하게 비판하더군요.감독분이 헌데 좀 이런 장르 영화물을 좋아하는 듯.,0
train_422,무~~~~~~~~지 재미있어요,1
train_423,재미와 감동이 동시에 있네요. 아이들과 함께 보면 참 좋은영화~ 강추!,1
train_424,재밌었던거 같다. 뭔가 보면서 흐뭇했다,1
train_425,평론가들 평가봐라.ㅎ 니들이 감히 평가할 수 있는 작품이아니란다. 얘들아.,1
train_426,전반적으로 웰메이드.. 사실 난 맷 데이먼때문에 봤다.,1
train_427,재밌어요 ㅎㅎ;; 궁S보다 더 재밌음 ㅎㅎ;;,1
train_428,신격화된 플라톤주의를 동양적 모호함으로 탈색한 영화. 재미없는 뷰티플마인드 버전,0
train_429,많이많이 재밌어요~,1
train_430,영화를보고 장래희망이 비디오가게주인으로 바뀌었다,1
train_431,"잘가다가 마지막 5분은 급조한 느낌이다, 점장이 말에 조승우가 죽는 설정도 억지스럽고 운명을 개척하려던 남자가 바로 순응하는 모습도 설득력이 떨어진다, 무엇보다 21세기에 운명론적 측면에서 결말을 지었다는 것이 공감하기가 어려웠다",1
train_432,이영화보고 몇일동안 머리속에서 영상이 떠나질않았다.특히 마지막장면은 충격,1
train_433,그림은 참 귀엽지만 내용은 너무 부실했다.,0
train_434,내인생 최고의 영화. 감동 짱!!!,1
train_435,아 영점이 없어서 아쉽다...,0
train_436,볼만한데 제목이.....,1
train_437,"코미디 조금, 공포 별로, 가족 그럭저럭, 판타지 글쎄 머 이정도다",0
train_438,나른한 겨울밤 자기전에 보기 참 좋은 편안한 영화,1
train_439,평점 보고 내가 직접봣거든? 전혀 안무서움;; 리얼 하나도 안무서움 기어나오는것도 하나도 안무서움; 오히려 사다코가 예쁘게 느껴짐 리얼 너무 노잼이라 평점믿고 보지마라,0
train_440,시간이 갈수록 흥미는 떨어지고 억지만 남발한다.,0
train_441,dc코믹스를 이꼴로 만든 최악의 졸작 미국판 클레멘타인인줄..,0
train_442,몇번을 봐도 흥겹다 르자의 적절한 곡선정 분위기를 돋군다 한가지 맘에 들지 않는것이 있다면 와패니즈적 요소가 강하다는것,1
train_443,좋아요.,1
train_444,지금 막 chCGV로 봄....민폐케릭의 끝장...예상가능한 엔딩...휴,0
train_445,잼있긴한데.. 장나라 너무 오바해서 안타까웠씀. 적당히했으면 좀더 좋았을것을..,0
train_446,이게 2005년 중국최고영화? 지진희는 엑스트라? ㅡㅡ;,0
train_447,"평점10점 짜리는 아니지만,그렇다고 평점1점짜리도 아니기에,그렇다면,10점...솔직히,프랑스에서의 공연은 아주 멋지더만...물론,내 돈내고,슈퍼 쇼 보러가자면,노 탱큐고,그돈으로,뮤지컬 보러가겠지만...슈퍼 주니어가 싫다면,그건 질투가 아닐까?(웃음)",1
train_448,이런거 정말싫어,0
train_449,난 좋은데?,1
train_450,"막장 원단에, 박찬욱이라는 브랜드값",0
train_451,평점보다 볼만하고 예쁘고 끝에는 감동과 눈물도 쬐끔,1
train_452,개인적으로 벅스라이프보다 재미게 본 영화 지금도 가끔 예전생각하며 다시보는 ㅎㅎ,1
train_453,왜 개봉 때 보지 않았을까,1
train_454,이건 절대 깔수가 없다....오빠들 사랑해여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 정말 오로지 팬심으로 별점준다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
train_455,평점보고 봤는데... 진짜 지루하네! 아까운 내 시간............-_- +,0
train_456,깔쌈하고 담백한 영화다.. 갠적으로 정말 좋다,1
train_457,잔잔하면서도 훌륭했습니다 억지스럽지 않고~ 오랜만에 좋은 영화 보았네요^^,1
train_458,초반에 좀 신선하고 재밌더만 갈수록 쓰레기에 비현실적,0
